,Name,Chamber,bioguide_id,State,District,Party,A: num_bills_with_cross_party_cosponsors,norm_A,B: num_cross_party_cosponsored_bills,norm_B,C: outcome_bipartisanship,norm_C,D: outcome_bipartisanship_pct,norm_D,E: attack_personal,norm_E,F: attack_personal_pct,norm_F,G: Vote for Cosponsored Bill,norm_G,H: Vote for Other Party,norm_H,M: 2025 Cook PVI Number,norm_M,N: nominate_dim1,norm_N,score_T,score_S,norm_S,Grade
1518,Suzanne Bonamici,House,B001278,Oregon,1,Democratic,2.0,41.52,18.0,67.79,7.0,24.046665099887093,3.763440860215054,24.920834226220617,7.0,56.43742275034882,3.763440860215054,43.511219723398796,1.0,8.426801580033171,1.0,39.43050374901458,20.0,80.01354822493076,-0.397,20.107776080908835,312.66594741425536,340.82696770534506,26.85508550314106,C
1525,Cliff Bentz,House,B000668,Oregon,2,Republican,1.0,28.58,0.0,22.64,5.0,19.87637653978264,3.4013605442176877,22.26129055601063,1.0,71.76457921234285,0.6802721088435374,76.27023344509047,7.0,82.4013525403751,0.0,26.42050798688046,14.0,55.58086160444547,0.478,86.57809639195078,310.2274783005497,340.89964109773706,26.87598266737401,C
1527,Maxine Dexter,House,D000635,Oregon,3,Democratic,0.0,17.96,2.0,26.9,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,1.0,8.426801580033171,1.0,39.43050374901458,24.0,90.48921902024226,0.01,52.65764643003651,251.44819888928697,280.8218852071159,12.707031221848547,F
1528,Val T. Hoyle,House,H001094,Oregon,4,Democratic,1.0,28.58,15.0,60.25,28.0,78.17887609522671,13.084112149532707,93.91311435240742,2.0,69.38862973503694,0.9345794392523364,73.9748409867695,4.0,41.17378192710424,6.0,93.86426109559211,6.0,21.321321511132506,-0.227,32.27581102503477,504.07749393003246,522.9598472126701,83.41523639865397,B
1529,Janelle Bynum,House,B001326,Oregon,5,Democratic,0.0,17.96,11.0,49.61,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,5.0,56.41653394054272,7.0,97.1661732421208,4.0,15.168351001563051,0.01,52.65764643003651,437.54394936799036,455.7007868623249,64.96270401270354,B
1530,Andrea Salinas,House,S001226,Oregon,6,Democratic,0.0,17.96,19.0,70.17,24.0,68.99690820975735,10.95890410958904,85.09023388627847,11.0,45.47009028662653,5.0228310502283104,30.07745627315176,2.0,16.05237260234553,4.0,79.35613124048218,6.0,21.321321511132506,-0.207,33.88676272592709,395.7102441140911,410.85197902935283,49.732873803063825,B
1531,Brian K. Fitzpatrick,House,F000466,Pennsylvania,1,Republican,21.0,100.0,182.0,100.0,120.0,99.99999999998273,18.808777429467085,99.82146462756401,1.0,71.76457921234285,0.1567398119122257,80.62545828662246,7.0,82.4013525403751,0.0,26.42050798688046,0.0,6.718673885956637,0.137,63.64136364616808,611.3866589331011,666.6965622003601,98.69210147340598,A
1535,Brendan F. Boyle,House,B001296,Pennsylvania,2,Democratic,2.0,41.52,16.0,62.82,6.0,21.904465909329257,3.389830508474576,22.1793457167801,18.0,27.5403355317169,10.16949152542373,2.3380467725434673,4.0,41.17378192710424,5.0,88.12303007801532,19.0,76.58188276085369,-0.39,20.54752167367238,400.34779469191744,435.1202600627998,58.11688441792538,B
1540,Dwight Evans,House,E000296,Pennsylvania,3,Democratic,0.0,17.96,7.0,39.01,20.0,58.444448001122886,9.174311926605505,73.05225842506856,8.0,53.70893109952266,3.669724770642202,44.56443499719952,1.0,8.426801580033171,1.0,39.43050374901458,40.0,99.92668873747262,-0.466,16.081566402722963,277.21081281145797,307.14056346482045,18.117585547868707,C
1545,Madeleine Dean,House,D000631,Pennsylvania,4,Democratic,1.0,28.58,13.0,54.97,11.0,33.63970503661473,5.978260869565218,44.101890546475836,4.0,64.39232862901818,2.1739130434782608,61.3894283631292,1.0,8.426801580033171,1.0,39.43050374901458,8.0,28.726124630611704,-0.435,17.820633700150296,301.21712180716196,312.5538623850381,19.387696135908527,C
1548,Mary Gay Scanlon,House,S001205,Pennsylvania,5,Democratic,2.0,41.52,15.0,60.25,14.0,41.6657464384262,7.291666666666667,56.555775190895666,12.0,42.749370880121596,6.25,19.16601463648666,1.0,8.426801580033171,1.0,39.43050374901458,15.0,60.15302407259926,-0.436,17.76274819002024,310.71529704919493,332.16534058245605,24.424353080884288,C
1552,Chrissy Houlahan,House,H001085,Pennsylvania,6,Democratic,6.0,88.33,29.0,88.55,22.0,63.85253062129688,6.832298136645963,52.21064665685441,24.0,15.616505557887805,7.453416149068323,11.22500959091136,3.0,27.16957829049509,7.0,97.1661732421208,6.0,21.321321511132506,-0.259,29.767089251078115,558.2004758543485,607.3305518280856,95.60222113239206,A
1555,Ryan Mackenzie,House,M001230,Pennsylvania,7,Republican,0.0,17.96,6.0,36.45,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,1.0,8.37753182204899,0.01,52.65764643003651,308.87064663816255,319.59042096091514,21.117517777898172,C
1556,Robert Bresnahan,House,B001327,Pennsylvania,8,Republican,1.0,28.58,5.0,33.95,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,4.0,15.168351001563051,0.01,52.65764643003651,327.6174374573421,358.2732671026943,32.093066313227496,C
1557,Daniel Meuser,House,M001204,Pennsylvania,9,Republican,4.0,68.75,12.0,52.3,12.0,36.25335371477062,4.067796610169491,27.280731839125565,2.0,69.38862973503694,0.6779661016949152,76.2905263198846,7.0,82.4013525403751,0.0,26.42050798688046,19.0,76.58188276085369,0.493,87.28568494372017,429.76921404377765,505.5100047014537,79.34841694346191,B
1560,Scott Perry,House,P000605,Pennsylvania,10,Republican,3.0,55.46,1.0,24.72,7.0,24.046665099887093,2.0588235294117645,13.922385998295034,6.0,59.13559933815149,1.7647058823529411,65.76532038244828,7.0,82.4013525403751,0.0,26.42050798688046,3.0,12.585644586546668,0.68,94.00930928972281,352.37694422275837,373.37519177124176,36.94035863817481,C
1566,Lloyd Smucker,House,S001199,Pennsylvania,11,Republican,6.0,88.33,3.0,29.17,23.0,66.46331429870023,9.31174089068826,74.12466509024381,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.452,85.28853700203021,489.3887207389585,530.6476715273093,85.03021952621262,A
1570,Summer L. Lee,House,L000602,Pennsylvania,12,Democratic,0.0,17.96,2.0,26.9,0.0,11.52343183605839,0.0,5.76075667999282,7.0,56.43742275034882,5.833333333333333,22.569899223809188,1.0,8.426801580033171,1.0,39.43050374901458,10.0,37.16503994366705,-0.414,19.063584792438636,198.3002611555068,207.56025520364116,3.761384606943521,F
1571,John Joyce,House,J000302,Pennsylvania,13,Republican,5.0,79.97,4.0,31.52,23.0,66.46331429870023,6.824925816023739,52.140557026853806,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,23.0,88.35618780133323,0.573,90.62109754851666,464.0760263295965,526.107554292042,84.08961562843444,B
1574,Guy Reschenthaler,House,R000610,Pennsylvania,14,Republican,2.0,41.52,3.0,29.17,3.0,16.175070264986598,1.9230769230769231,13.216596526498314,3.0,66.92818611510303,1.9230769230769231,64.09303710519237,7.0,82.4013525403751,0.0,26.42050798688046,17.0,68.83674261864982,0.444,84.87556410543601,327.77008804469756,364.24254879336365,33.97830226009493,C
1577,Glenn Thompson,House,T000467,Pennsylvania,15,Republican,6.0,88.33,10.0,46.93,35.0,89.8419790115273,10.9375,84.9712909213659,1.0,71.76457921234285,0.3125,79.38350969084938,7.0,82.4013525403751,0.0,26.42050798688046,19.0,76.58188276085369,0.335,78.49115248206664,521.9288753911806,582.3825708074536,93.17267760997468,A
1585,Mike Kelly,House,K000376,Pennsylvania,16,Republican,8.0,97.09,12.0,52.3,6.0,21.904465909329257,4.651162790697675,32.09240943860373,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.378,81.17718300367017,486.7411130414538,526.776269154547,84.23053754403753,A
1592,Christopher R. Deluzio,House,D000530,Pennsylvania,17,Democratic,4.0,68.75,36.0,95.3,19.0,55.67188160600707,10.0,79.14480306219218,4.0,64.39232862901818,2.1052631578947367,62.13551483161057,3.0,27.16957829049509,4.0,79.35613124048218,3.0,12.585644586546668,-0.239,31.324728547951253,549.3823528447341,564.9013104157068,90.92853485904462,A
1593,Pablo Hernández,House,H001103,Puerto Rico,At Large,Democratic,0.0,17.96,4.0,31.52,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,0.0,3.907365458393837,0.0,26.42050798688046,0.0,6.718673885956637,0.01,52.65764643003651,225.44500069824514,232.89539370524966,5.959388705589613,F
1594,Gabe Amo,House,A000380,Rhode Island,1,Democratic,2.0,41.52,9.0,44.26,13.0,38.93270336349156,5.777777777777778,42.22133440222121,19.0,25.285985980011972,8.444444444444445,6.719757627136069,2.0,16.05237260234553,2.0,53.7526008847401,12.0,46.2726462499299,-0.523,13.183095736253986,307.4903292523742,323.7455577073969,22.180121138515503,C
1595,Seth Magaziner,House,M001223,Rhode Island,2,Democratic,2.0,41.52,19.0,70.17,21.0,61.17558422860356,8.936170212765958,71.14270571698698,21.0,21.085784074731496,8.936170212765958,5.080629972768547,3.0,27.16957829049509,6.0,93.86426109559211,4.0,15.168351001563051,-0.346,23.43964612798613,447.3773406522902,459.4065004607345,66.15224055712604,B
1596,Nancy Mace,House,M000194,South Carolina,1,Republican,1.0,28.58,4.0,31.52,16.0,47.24116139220843,0.8537886872998933,8.512346406480198,177.0,0.0,9.445037353255069,3.736956705878758,7.0,82.4013525403751,0.0,26.42050798688046,6.0,21.321321511132506,0.336,78.55604220583194,253.72820010903374,269.10396223828695,10.702400036138915,F
1598,Joe Wilson,House,W000795,South Carolina,2,Republican,5.0,79.97,18.0,67.79,11.0,33.63970503661473,1.7133956386292832,12.175587787622089,50.0,0.25279670677684773,7.78816199376947,9.509493035250593,7.0,82.4013525403751,0.0,26.42050798688046,7.0,24.877091667755064,0.53,88.91881987703032,390.83049629887444,417.9293156332807,52.19336006987794,B
1610,Sheri Biggs,House,B001325,South Carolina,3,Republican,2.61,50.01,2.0,26.9,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,21.0,83.12368300934754,0.01,52.65764643003651,363.4953927893498,403.28087453115444,47.10209136527771,B
1611,William R. Timmons,House,T000480,South Carolina,4,Republican,0.0,17.96,2.0,26.9,8.0,26.29814210764768,6.153846153846154,45.760051091407114,1.0,71.76457921234285,0.7692307692307693,75.48015988735744,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.598,91.51756277360825,307.8012562906419,334.7097429477142,25.125869976991133,C
1614,Ralph Norman,House,N000190,South Carolina,5,Republican,1.0,28.58,1.0,24.72,1.0,12.954785072442082,0.6666666666666667,7.837750412644054,6.0,59.13559933815149,4.0,40.87470431816903,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.847,97.29894077306798,277.61410040096746,302.68607279798675,17.11249610213817,C
1618,James E. Clyburn,House,C000537,South Carolina,6,Democratic,2.61,50.01,1.0,24.72,5.0,19.87637653978264,3.205128205128205,20.89034441036689,4.0,64.39232862901818,2.564102564102564,57.07635187930337,2.0,16.05237260234553,3.0,67.5992579029909,13.0,50.933113219618,-0.466,16.081566402722963,357.16756303398387,378.23112590128375,38.548840645347205,C
1634,Russell Fry,House,F000478,South Carolina,7,Republican,1.0,28.58,2.0,26.9,8.0,26.29814210764768,3.463203463203463,22.703747236440858,7.0,56.43742275034882,3.0303030303030303,51.81447007798323,7.0,82.4013525403751,0.0,26.42050798688046,12.0,46.2726462499299,0.514,88.23204359256384,298.01964826839253,324.95724732697306,22.495646892308756,C
1635,Dusty Johnson,House,J000301,South Dakota,At Large,Republican,4.0,68.75,6.0,36.45,15.0,44.43969539103706,9.67741935483871,76.86681081054925,1.0,71.76457921234285,0.6451612903225806,76.57817371119594,7.0,82.4013525403751,0.0,26.42050798688046,15.0,60.15302407259926,0.465,85.94335305484711,444.1201227772986,514.4158713426104,81.49310522837708,B
1638,Diana Harshbarger,House,H001086,Tennessee,1,Republican,5.0,79.97,3.0,29.17,6.0,21.904465909329257,2.690582959641256,17.54009247389564,2.0,69.38862973503694,0.8968609865470852,74.32236967614342,7.0,82.4013525403751,0.0,26.42050798688046,29.0,97.09363628946844,0.671,93.76762891594808,416.07412486208614,475.9794166817023,71.26390204726877,B
1640,Tim Burchett,House,B001309,Tennessee,2,Republican,6.0,88.33,6.0,36.45,5.0,19.87637653978264,1.4285714285714286,10.85583892002372,15.0,34.839577433949955,4.285714285714286,37.74559264474865,7.0,82.4013525403751,0.0,26.42050798688046,17.0,68.83674261864982,0.664,93.57445121810642,400.12668525161627,446.39092039420524,61.911094671774634,B
1643,"Charles J. ""Chuck"" Fleischmann",House,F000459,Tennessee,3,Republican,0.0,17.96,6.0,36.45,12.0,36.25335371477062,10.344827586206897,81.42731300829766,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,18.0,72.84683167559905,0.432,84.24177816843948,344.5057250125378,384.1127630059382,40.52352962260402,C
1650,Scott DesJarlais,House,D000616,Tennessee,4,Republican,0.0,17.96,1.0,24.72,0.0,11.52343183605839,0.0,5.76075667999282,0.0,74.04805385774985,0.0,81.8280569744659,6.0,70.75199055457321,0.0,26.42050798688046,21.0,83.12368300934754,0.58,90.87887802741321,270.9417193244907,305.77483264714124,17.805570371266466,C
1657,Andrew Ogles,House,O000175,Tennessee,5,Republican,1.0,28.58,1.0,24.72,1.0,12.954785072442082,0.3289473684210526,6.723940738453062,28.0,9.9185432410553,9.210526315789473,4.314973158386604,6.0,70.75199055457321,0.0,26.42050798688046,8.0,28.726124630611704,0.794,96.47658665304458,222.50609205145983,239.6311439181169,6.687627171258077,F
1658,John W. Rose,House,R000612,Tennessee,6,Republican,2.0,41.52,1.0,24.72,3.0,16.175070264986598,4.0,26.745608038652346,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,17.0,68.83674261864982,0.667,93.65780398968123,342.51642872667685,382.1338122460586,39.85614972687546,C
1661,Mark E. Green,House,G000590,Tennessee,7,Republican,4.0,68.75,0.0,22.64,12.0,36.25335371477062,1.929260450160772,13.248200407088712,10.0,48.212236828817936,1.607717041800643,67.39305781147556,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.669,93.71290328974709,378.019814386801,409.7816030416032,49.36060778150426,B
1664,David Kustoff,House,K000392,Tennessee,8,Republican,8.0,97.09,4.0,31.52,27.0,76.04115762197488,8.794788273615636,69.97966744946451,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,21.0,83.12368300934754,0.541,89.37401270195808,512.018647155324,577.4601034135877,92.58917162479355,A
1668,Steve Cohen,House,C001068,Tennessee,9,Democratic,6.0,88.33,24.0,80.67,24.0,68.99690820975735,6.9364161849710975,53.1996797280093,45.0,0.697359443921286,13.005780346820808,0.2582821737477592,3.0,27.16957829049509,4.0,79.35613124048218,23.0,88.35618780133323,-0.392,20.421300975824934,504.8865223874666,554.6515905940516,89.38023550439995,A
1677,Nathaniel Moran,House,M001224,Texas,1,Republican,1.0,28.58,2.0,26.9,19.0,55.67188160600707,3.950103950103951,26.35518492887332,1.0,71.76457921234285,0.2079002079002079,80.22265444492909,7.0,82.4013525403751,0.0,26.42050798688046,25.0,92.319572386473,0.582,90.95155560067376,336.447313960399,382.8081894069838,40.08325374785827,C
1678,Dan Crenshaw,House,C001120,Texas,2,Republican,3.0,55.46,10.0,46.93,9.0,28.652703859175904,3.734439834024896,24.701771270306438,2.0,69.38862973503694,0.8298755186721992,74.93355022360957,7.0,82.4013525403751,0.0,26.42050798688046,12.0,46.2726462499299,0.433,84.29525071445696,392.0191163298076,426.6815530708874,55.223598021914874,B
1681,Keith Self,House,S001224,Texas,3,Republican,1.0,28.58,4.0,31.52,6.0,21.904465909329257,1.7804154302670625,12.501863754606097,19.0,25.285985980011972,5.637982195845697,24.276660814144368,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.814,96.80827018627552,265.99242591821866,288.753178370079,14.203939988095016,F
1682,Pat Fallon,House,F000246,Texas,4,Republican,0.0,17.96,4.0,31.52,5.0,19.87637653978264,1.773049645390071,12.465708675697684,11.0,45.47009028662653,3.900709219858156,41.97702539781216,7.0,82.4013525403751,0.0,26.42050798688046,16.0,64.58979055379397,0.716,94.90336807310081,262.6890104386859,292.12107452691464,14.874318045785218,F
1684,Lance Gooden,House,G000589,Texas,5,Republican,0.0,17.96,8.0,41.61,8.0,26.29814210764768,2.952029520295203,19.19760991464653,33.0,5.1441521834296395,12.177121771217712,0.5227082643111114,7.0,82.4013525403751,0.0,26.42050798688046,13.0,50.933113219618,0.726,95.13188358672362,238.4521738041665,261.93948758966775,9.59508586302576,F
1687,Jake Ellzey,House,E000071,Texas,6,Republican,2.61,50.01,1.0,24.72,8.0,26.29814210764768,5.633802816901409,40.88143429810652,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,14.0,55.58086160444547,0.515,88.27583034907227,371.60993090989996,408.6664186591571,48.972817551796396,B
1689,Lizzie Fletcher,House,F000468,Texas,7,Democratic,0.0,17.96,5.0,33.95,36.0,91.0399681158035,6.90978886756238,52.946906257243896,11.0,45.47009028662653,2.111324376199616,62.06981874522728,1.0,8.426801580033171,2.0,53.7526008847401,12.0,46.2726462499299,-0.476,15.545048547780288,311.6194402224878,328.4609660078495,23.42219128914964,C
1692,Morgan Luttrell,House,L000603,Texas,8,Republican,4.0,68.75,2.0,26.9,9.0,28.652703859175904,4.736842105263158,32.82799374203779,1.0,71.76457921234285,0.5263157894736842,77.60391413361597,7.0,82.4013525403751,0.0,26.42050798688046,16.0,64.58979055379397,0.615,92.0894072862085,405.1775984819192,450.0042171498802,63.10549852159475,B
1693,Al Green,House,G000553,Texas,9,Democratic,0.0,17.96,2.0,26.9,12.0,36.25335371477062,2.061855670103093,13.938438529957958,18.0,27.5403355317169,3.0927835051546397,51.10480946026576,1.0,8.426801580033171,1.0,39.43050374901458,24.0,90.48921902024226,-0.443,17.36087803386246,214.6254473544551,235.9097795746718,6.277216843418541,F
1703,Michael T. McCaul,House,M001157,Texas,10,Republican,2.0,41.52,3.0,29.17,13.0,38.93270336349156,5.158730158730158,36.543123417441095,10.0,48.212236828817936,3.968253968253968,41.22640703387053,6.0,70.75199055457321,0.0,26.42050798688046,12.0,46.2726462499299,0.412,83.14723925331622,318.3480881160213,346.31377890596474,28.45540675174196,C
1713,August Pfluger,House,P000048,Texas,11,Republican,7.0,93.86,6.0,36.45,20.0,58.444448001122886,6.779661016949152,51.71008159481782,2.0,69.38862973503694,0.6779661016949152,76.2905263198846,7.0,82.4013525403751,0.0,26.42050798688046,22.0,85.90416025092011,0.637,92.78549630341062,487.4615082479699,551.9511587544572,88.94224866690783,A
1715,Craig Goldman,House,G000601,Texas,12,Republican,0.0,17.96,0.0,22.64,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.01,52.65764643003651,295.093931952082,315.15786088445316,20.01753369436023,C
1716,Ronny Jackson,House,J000304,Texas,13,Republican,4.0,68.75,0.0,22.64,7.0,24.046665099887093,4.605263157894736,31.701195333789734,6.0,59.13559933815149,3.947368421052632,41.45817712853162,6.0,70.75199055457321,0.0,26.42050798688046,24.0,90.48921902024226,0.778,96.19132556375251,362.0424098603162,412.21601443816223,50.2073010366794,B
1718,Randy K. Sr. Weber,House,W000814,Texas,14,Republican,2.61,50.01,11.14,49.99,13.0,38.93270336349156,2.4528301886792456,16.114132063711388,11.0,45.47009028662653,2.0754716981132075,62.45790442523289,7.0,82.4013525403751,0.0,26.42050798688046,17.0,68.83674261864982,0.726,95.13188358672362,366.8561862680792,409.5592311428366,49.2832749789848,B
1724,Monica De La Cruz,House,D000594,Texas,15,Republican,7.0,93.86,4.0,31.52,30.0,82.10807318700654,7.263922518159806,56.29504916030734,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,7.0,24.877091667755064,0.467,86.04231017895603,501.68988335065814,535.7537468460085,86.04286362154959,A
1725,Veronica Escobar,House,E000299,Texas,16,Democratic,1.0,28.58,3.0,29.17,39.0,94.00370562848272,11.239193083573488,86.58975600739932,19.0,25.285985980011972,5.475504322766571,25.747779003702863,1.0,8.426801580033171,2.0,53.7526008847401,11.0,41.66284574152677,-0.479,15.386423037273495,318.124972716572,333.8263670858591,24.881113541039785,C
1728,Pete Sessions,House,S000250,Texas,17,Republican,2.0,41.52,1.0,24.72,11.0,33.63970503661473,5.14018691588785,36.376837042062014,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,14.0,55.58086160444547,0.585,91.05976449983275,356.0498057134366,392.05026641832325,43.22625894266984,B
1741,Jodey C. Arrington,House,A000375,Texas,19,Republican,4.0,68.75,0.0,22.64,15.0,44.43969539103706,3.416856492027335,22.37169281382868,9.0,50.96287062308824,2.050113895216401,62.731632222887825,7.0,82.4013525403751,0.0,26.42050798688046,25.0,92.319572386473,0.641,92.90685355801716,385.7740870387224,439.30911409741145,59.53792479415539,B
1745,Joaquin Castro,House,C001091,Texas,20,Democratic,0.0,17.96,11.0,49.61,7.0,24.046665099887093,6.140350877192982,45.6323070735314,3.0,66.92818611510303,2.631578947368421,56.32027172093241,1.0,8.426801580033171,2.0,53.7526008847401,12.0,46.2726462499299,-0.398,20.045419326044968,297.9820137101533,314.75701722762466,19.919787377736565,C
1751,Chip Roy,House,R000614,Texas,21,Republican,1.0,28.58,3.0,29.17,23.0,66.46331429870023,3.314121037463977,21.645571447238492,10.0,48.212236828817936,1.440922190201729,69.08681944490385,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.8,96.57893629762718,324.36629183785664,353.5437903367012,30.631201759538428,C
1754,Troy E. Nehls,House,N000026,Texas,22,Republican,4.0,68.75,4.0,31.52,25.0,71.44336769331821,6.613756613756613,50.13098054899624,8.0,53.70893109952266,2.1164021164021163,62.01475548933293,7.0,82.4013525403751,0.0,26.42050798688046,9.0,32.83606432818852,0.61,91.9243340766229,422.9901841610876,456.32106255837135,65.16287727666605,B
1756,Tony Gonzales,House,G000594,Texas,23,Republican,1.0,28.58,4.0,31.52,13.0,38.93270336349156,6.532663316582915,49.35889513744992,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,7.0,24.877091667755064,0.339,78.75002703715383,346.07047528590095,368.3062318658545,35.28540100684246,C
1758,Beth Van Duyne,House,V000134,Texas,24,Republican,4.0,68.75,3.0,29.17,9.0,28.652703859175904,1.8867924528301887,13.032194946522086,11.0,45.47009028662653,2.3060796645702304,59.94134396697631,7.0,82.4013525403751,0.0,26.42050798688046,7.0,24.877091667755064,0.603,91.68887959756762,375.531256575253,402.08940215380863,46.688938255412594,B
1760,Roger Williams,House,W000816,Texas,25,Republican,8.0,97.09,1.0,24.72,15.0,44.43969539103706,6.849315068493151,52.37240242160729,2.0,69.38862973503694,0.91324200913242,74.1717362108774,5.0,56.41653394054272,0.0,26.42050798688046,18.0,72.84683167559905,0.596,91.44829952694785,448.46235277502205,501.63697408203217,78.37156384333794,B
1766,Brandon Gill,House,G000603,Texas,26,Republican,1.0,28.58,1.0,24.72,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.01,52.65764643003651,318.413931952082,340.0634266045198,26.636024850533985,C
1767,Michael Cloud,House,C001115,Texas,27,Republican,2.0,41.52,0.0,22.64,10.0,31.10282499482684,3.636363636363636,23.968637288072163,6.0,59.13559933815149,2.181818181818182,61.303238428397435,7.0,82.4013525403751,0.0,26.42050798688046,14.0,55.58086160444547,0.683,94.08821763575291,328.7801435092823,362.52119601236916,33.43026970546937,C
1771,Henry Cuellar,House,C001063,Texas,28,Democratic,1.0,28.58,22.0,76.77,11.0,33.63970503661473,7.534246575342466,58.8220783679917,0.0,74.04805385774985,0.0,81.8280569744659,6.0,70.75199055457321,15.0,99.99992237163592,0.0,6.718673885956637,-0.226,32.35560513409226,528.8736788927092,568.0321737594935,91.36632108939355,A
1781,Sylvia R. Garcia,House,G000587,Texas,29,Democratic,1.0,28.58,8.0,41.61,5.0,19.87637653978264,1.96078431372549,13.410127404782003,6.0,59.13559933815149,2.3529411764705883,59.42449269564564,1.0,8.426801580033171,1.0,39.43050374901458,12.0,46.2726462499299,-0.783,4.4985040354185335,262.0296289655108,274.7438039652826,11.636795416826596,F
1784,Jasmine Crockett,House,C001130,Texas,30,Democratic,6.0,88.33,6.0,36.45,8.0,26.29814210764768,2.0151133501259446,13.692376483147722,60.0,0.023872075686526273,15.113350125944583,0.03406873514663067,1.0,8.426801580033171,1.0,39.43050374901458,25.0,92.319572386473,-0.493,14.660378076740333,320.52168854030145,352.46159833483034,30.300879967138023,C
1785,John R. Carter,House,C001051,Texas,31,Republican,2.61,50.01,2.0,26.9,2.0,14.504832801059974,4.081632653061225,27.39058976523936,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.486,86.95877368297913,361.1332774459766,391.8809709477489,43.16823383179234,B
1796,Julie Johnson,House,J000310,Texas,32,Democratic,0.0,17.96,3.0,29.17,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,2.0,16.05237260234553,5.0,88.12303007801532,13.0,50.933113219618,0.01,52.65764643003651,358.6892664638002,386.40229376911265,41.29908951727367,B
1797,Marc A. Veasey,House,V000131,Texas,33,Democratic,2.61,50.01,25.0,82.47,4.0,17.965866916478536,2.985074626865672,19.4137279048121,5.0,61.79114221889526,3.731343283582089,43.87146454042339,3.0,27.16957829049509,6.0,93.86426109559211,19.0,76.58188276085369,-0.406,19.55075913771082,468.9955585343137,509.49673101412986,80.32613043494398,B
1803,Vicente Gonzalez,House,G000581,Texas,34,Democratic,2.0,41.52,18.0,67.79,10.0,31.10282499482684,11.627906976744184,88.49260185468614,0.0,74.04805385774985,0.0,81.8280569744659,5.0,56.41653394054272,10.0,99.86176357927651,0.0,6.718673885956637,-0.387,20.737718891322643,544.7229174732918,554.0308884821128,89.2806892894545,A
1807,Greg Casar,House,C001131,Texas,35,Democratic,2.61,50.01,0.0,22.64,3.0,16.175070264986598,3.5294117647058822,23.18288379961093,29.0,8.768131579265726,34.11764705882353,0.0,1.0,8.426801580033171,1.0,39.43050374901458,19.0,76.58188276085369,-0.403,19.735381690086072,234.09730147359986,254.33491336828362,8.514483469575385,F
1808,Brian Babin,House,B001291,Texas,36,Republican,2.0,41.52,1.0,24.72,3.0,16.175070264986598,0.8379888268156425,8.453756568215171,21.0,21.085784074731496,5.865921787709497,22.291934059421802,7.0,82.4013525403751,0.0,26.42050798688046,18.0,72.84683167559905,0.712,94.8096044048934,277.1258926316916,310.4507340105644,18.887929031094536,C
1813,Lloyd Doggett,House,D000399,Texas,37,Democratic,1.0,28.58,17.0,65.34,13.0,38.93270336349156,4.436860068259386,30.283553706394812,57.0,0.050773196795983466,19.453924914675767,0.00017968326518902344,1.0,8.426801580033171,1.0,39.43050374901458,26.0,93.8688831410851,-0.402,19.79715610569904,244.52518151423,269.8989387979477,10.830730427773872,F
